254,Jacoby Brissett,2,5,1283,5,70,1,0,0,0,6.57,2021,29,MIA,11,5,141,225,84,62.7,1283,5,4,,2.2,1.8,78.1,19,132,7.79,5.7,5.35,4.39,9.1,116.6,2,3,0,,,72.3,72.32,6.57,6.57,19,70,3.7,1,6.4,0,0,0,,0,0.0,,,2,1,0,0,,0,0,,0,0,6,QB
255,Noah Brown,2,1,0,0,0,0,184,0,0,1.42,2021,26,DAL,13,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,18.4,34.40,1.42,2.65,0,0,,0,0.0,25,16,184,11.5,0,14.2,64.0,7.4,2,0,0,0,,0,0,,0,0,0,WR
256,Harrison Bryant,2,3,0,0,0,0,233,3,0,2.58,2021,23,CLE,16,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,41.3,62.30,2.58,3.89,0,0,,0,0.0,28,21,233,11.1,3,14.6,75.0,8.3,2,3,0,0,,0,0,,0,0,18,TE
257,Parris Campbell,2,3,0,0,0,0,162,1,0,3.70,2021,24,IND,6,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.2,32.20,3.70,5.37,0,0,,0,0.0,20,10,162,16.2,1,27.0,50.0,8.1,2,1,0,0,,0,0,,0,0,6,WR
258,Chris Carson,2,4,0,0,232,3,29,0,0,10.53,2021,27,SEA,4,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,42.1,48.10,10.53,12.03,54,232,4.3,3,58.0,6,6,29,4.8,0,7.3,100.0,4.8,2,3,0,0,,0,0,,0,0,18,RB
259,Quintez Cephus,2,3,0,0,0,0,204,2,0,6.88,2021,23,DET,5,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,34.4,49.40,6.88,9.88,0,0,,0,0.0,22,15,204,13.6,2,40.8,68.2,9.3,2,2,0,0,,0,0,,1,0,14,WR
260,Tevin Coleman,2,5,0,0,356,0,49,0,0,3.68,2021,28,NYJ,11,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,40.5,51.50,3.68,4.68,84,356,4.2,0,32.4,16,11,49,4.5,0,4.5,68.8,3.1,2,0,0,0,,0,0,,0,0,0,RB
261,Chris Conley,2,10,0,0,3,0,323,2,0,2.66,2021,29,HOU,16,10,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,42.6,64.60,2.66,4.04,1,3,3.0,0,0.2,37,22,323,14.7,2,20.2,59.5,8.7,2,2,0,0,,0,0,,0,0,12,WR
262,DeeJay Dallas,2,0,0,0,138,2,133,0,0,2.30,2021,23,SEA,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.1,60.10,2.30,3.54,33,138,4.2,2,8.1,23,21,133,6.3,0,7.8,91.3,5.8,2,2,0,0,,0,0,,0,0,12,RB
263,Josiah Deguara,2,2,0,0,0,0,245,2,0,2.28,2021,24,GNB,16,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.5,61.50,2.28,3.84,0,0,,0,0.0,33,25,245,9.8,2,15.3,75.8,7.4,2,2,0,0,,0,0,,0,0,12,TE
264,Will Dissly,2,14,0,0,0,0,231,1,0,1.94,2021,25,SEA,15,14,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,29.1,50.10,1.94,3.34,0,0,,0,0.0,26,21,231,11.0,1,15.4,80.8,8.9,2,1,0,0,,0,0,,0,0,6,TE
265,Ashton Dulin,2,1,0,0,32,0,173,2,0,2.26,2021,24,IND,17,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.5,45.50,2.26,2.68,3,32,10.7,0,1.9,22,13,173,13.3,2,10.2,59.1,7.9,2,3,0,0,,0,0,,0,0,18,WR
266,Devin Duvernay,2,7,0,0,50,0,272,2,0,3.14,2021,24,BAL,16,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,50.2,77.20,3.14,4.83,7,50,7.1,0,3.1,47,33,272,8.2,2,17.0,70.2,5.8,2,3,0,0,,0,0,,0,0,18,WR
267,Chris Evans,2,1,0,0,77,0,151,2,0,2.49,2021,24,CIN,14,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,34.8,49.80,2.49,3.56,17,77,4.5,0,5.5,17,15,151,10.1,2,10.8,88.2,8.9,2,2,0,0,,0,0,,0,0,12,RB
268,Demetric Felton,2,2,0,0,24,0,181,2,0,2.03,2021,23,CLE,16,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.5,50.50,2.03,3.16,7,24,3.4,0,1.5,21,18,181,10.1,2,11.3,85.7,8.6,2,2,0,0,,0,0,,0,0,12,RB
269,Royce Freeman,2,0,0,0,169,0,77,0,0,1.64,2021,25,CARHOU,15,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,24.6,34.60,1.64,2.31,56,169,3.0,0,11.3,16,10,77,7.7,0,5.1,62.5,4.8,2,0,0,0,,0,0,,0,0,0,RB
270,Jakeem Grant,2,0,0,0,33,0,132,2,0,2.21,2021,29,CHIMIA,15,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.2,39.50,2.21,2.63,5,33,6.6,0,2.2,17,11,132,12.0,2,8.8,64.7,7.8,2,3,0,0,,0,0,,0,0,18,WR
271,Cyril Grayson,2,3,0,0,14,0,212,2,0,6.92,2021,28,TAM,5,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,34.6,44.60,6.92,8.92,1,14,14.0,0,2.8,12,10,212,21.2,2,42.4,83.3,17.7,2,2,0,0,,0,0,,0,0,12,WR
272,Ryan Griffin,2,12,0,0,0,0,261,2,0,2.72,2021,31,NYJ,14,12,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.1,65.10,2.72,4.65,0,0,,0,0.0,42,27,261,9.7,2,18.6,64.3,6.2,2,2,0,0,,0,0,,0,0,12,TE
273,N'Keal Harry,2,4,0,0,0,0,184,0,0,1.37,2021,24,NWE,12,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,16.4,28.40,1.37,2.37,0,0,,0,0.0,22,12,184,15.3,0,15.3,54.5,8.4,2,0,0,0,,0,0,,0,0,0,WR
274,Jamycal Hasty,2,0,0,0,68,1,157,0,0,2.41,2021,25,SFO,11,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,26.5,49.50,2.41,4.50,16,68,4.3,1,6.2,29,23,157,6.8,0,14.3,79.3,5.4,2,1,0,0,,0,0,,0,0,6,RB
275,Rashard Higgins,2,4,0,0,0,0,275,1,0,2.23,2021,27,CLE,15,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.5,57.50,2.23,3.83,0,0,,0,0.0,47,24,275,11.5,1,18.3,51.1,5.9,2,1,0,0,,0,0,,0,0,6,WR
276,Mack Hollins,2,3,0,0,0,0,223,4,0,2.72,2021,28,MIA,17,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,46.3,60.30,2.72,3.55,0,0,,0,0.0,28,14,223,15.9,4,13.1,50.0,8.0,2,4,0,0,,0,0,,0,0,24,WR
277,Lil'Jordan Humphrey,2,4,0,0,0,0,249,2,0,3.69,2021,23,NOR,10,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.9,49.90,3.69,4.99,0,0,,0,0.0,18,13,249,19.2,2,24.9,72.2,13.8,2,2,0,0,,0,0,,0,0,12,WR
278,Tyler Huntley,2,4,1081,3,294,2,0,0,0,11.80,2021,23,BAL,7,4,122,188,66,64.9,1081,3,4,,1.6,2.1,76.6,18,107,8.74,5.8,5.11,4.15,8.9,154.4,1,3,0,1,1,82.6,82.64,11.80,11.81,47,294,6.3,2,42.0,0,0,0,,0,0.0,,,2,2,0,0,,0,0,,0,0,12,QB
279,Hayden Hurst,2,5,0,0,0,0,221,3,0,2.93,2021,28,ATL,13,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.1,64.10,2.93,4.93,0,0,,0,0.0,31,26,221,8.5,3,17.0,83.9,7.1,2,3,0,0,,0,0,,0,0,18,TE
280,Carlos Hyde,2,2,0,0,253,1,65,0,0,2.82,2021,31,JAX,12,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.8,45.80,2.82,3.82,72,253,3.5,1,21.1,21,12,65,5.4,0,5.4,57.1,3.1,2,1,0,0,,0,0,,0,0,6,RB
281,Godwin Igwebuike,2,1,0,0,118,1,60,0,0,1.16,2021,27,DET,17,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.8,26.80,1.16,1.58,18,118,6.6,1,6.9,10,7,60,8.6,0,3.5,70.0,6.0,2,1,0,0,,0,0,,0,0,6,RB
282,Jauan Jennings,2,1,0,0,0,0,282,5,0,3.64,2021,24,SFO,16,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,58.2,82.20,3.64,5.14,0,0,,0,0.0,38,24,282,11.8,5,17.6,63.2,7.4,2,5,0,0,,0,0,,0,0,30,WR
283,Duke Johnson,2,4,0,0,330,3,41,0,0,11.02,2021,28,MIA,5,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,55.1,59.10,11.02,11.82,71,330,4.6,3,66.0,5,4,41,10.3,0,8.2,80.0,8.2,2,3,0,0,,0,0,,0,0,18,RB
284,Josh Johnson,2,1,638,5,28,0,0,0,0,11.60,2021,35,NYJBAL,4,1,57,85,28,67.1,638,5,2,,5.9,2.4,99.0,3,23,3.41,7.5,7.62,7.10,11.2,159.5,0,1,0,,,46.4,46.32,11.60,11.58,9,28,3.1,0,7.0,0,0,0,,0,0.0,,,2,0,0,0,,0,0,,1,0,2,QB
285,Marcedes Lewis,2,17,0,0,0,0,214,0,0,1.26,2021,37,GNB,17,17,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,21.4,44.40,1.26,2.61,0,0,,0,0.0,28,23,214,9.3,0,12.6,82.1,7.6,2,0,0,0,,0,0,,0,0,0,TE
286,Phillip Lindsay,2,1,0,0,249,1,45,1,0,2.96,2021,27,HOUMIA,14,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,41.4,45.40,2.96,3.24,88,249,2.8,1,17.8,5,4,45,11.3,1,3.2,80.0,9.0,2,2,0,0,,0,0,,0,0,12,RB
287,Jordan Love,2,1,411,2,27,0,0,0,0,3.52,2021,23,GNB,6,1,36,62,26,58.1,411,2,3,,3.2,4.8,68.7,3,23,4.62,6.6,5.10,4.51,11.4,68.5,0,1,0,,,21.1,21.14,3.52,3.52,12,27,2.3,0,4.5,0,0,0,,0,0.0,,,2,0,0,0,,0,0,,1,0,2,QB
288,Ray-Ray McCloud,2,5,0,0,15,0,277,0,0,1.70,2021,25,PIT,16,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,27.2,66.20,1.70,4.14,2,15,7.5,0,0.9,66,39,277,7.1,0,17.3,59.1,4.2,2,0,0,0,,0,0,,0,0,0,WR
289,Isaiah McKenzie,2,2,0,0,47,1,178,1,0,2.17,2021,26,BUF,15,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.5,52.50,2.17,3.50,9,47,5.2,1,3.1,26,20,178,8.9,1,11.9,76.9,6.8,2,2,0,0,,0,0,,0,0,12,WR
290,Gardner Minshew II,2,2,439,4,21,0,0,0,0,8.43,2021,25,PHI,4,2,41,60,19,68.3,439,4,1,,6.7,1.7,104.8,5,31,7.69,7.3,7.90,6.82,10.7,109.8,1,1,0,,,33.7,33.66,8.43,8.42,9,21,2.3,0,5.3,0,0,0,,0,0.0,,,2,0,0,0,,0,0,,0,0,0,QB
291,Chris Moore,2,1,0,0,0,0,227,2,0,2.89,2021,28,HOU,12,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,34.7,55.70,2.89,4.64,0,0,,0,0.0,22,21,227,10.8,2,18.9,95.5,10.3,2,2,0,0,,0,0,,0,0,12,WR
292,Kene Nwangwu,2,0,0,0,61,0,9,0,0,1.73,2021,23,MIN,11,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.0,23.00,1.73,2.09,13,61,4.7,0,5.5,5,4,9,2.3,0,0.8,80.0,1.8,2,2,0,0,,0,0,,0,0,12,RB
293,James O'Shaughnessy,2,6,0,0,0,0,244,0,0,3.77,2021,29,JAX,7,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,26.4,50.40,3.77,7.20,0,0,,0,0.0,34,24,244,10.2,0,34.9,70.6,7.2,2,0,0,0,,0,0,,1,0,2,TE
294,Donald Parham,2,9,0,0,0,0,190,3,0,2.79,2021,24,LAC,14,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.0,59.00,2.79,4.21,0,0,,0,0.0,27,20,190,9.5,3,13.6,74.1,7.0,2,3,0,0,,0,0,,1,0,20,TE
295,Jaret Patterson,2,1,0,0,266,2,73,0,0,2.70,2021,22,WAS,17,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,45.9,55.90,2.70,3.29,68,266,3.9,2,15.6,11,10,73,7.3,0,4.3,90.9,6.6,2,2,0,0,,0,0,,0,0,12,RB
296,Danny Pinter,2,3,0,0,0,0,2,1,0,0.39,2021,25,IND,16,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.2,7.20,0.39,0.45,0,0,,0,0.0,1,1,2,2.0,1,0.1,100.0,2.0,2,1,0,0,,0,0,,0,0,6,G
297,James Proche,2,0,0,0,0,0,202,0,0,1.44,2021,25,BAL,14,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,20.2,36.20,1.44,2.59,0,0,,0,0.0,20,16,202,12.6,0,14.4,80.0,10.1,2,0,0,0,,0,0,,0,0,0,WR
298,Craig Reynolds,2,2,0,0,230,0,52,0,0,5.64,2021,25,DET,5,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,28.2,35.20,5.64,7.04,55,230,4.2,0,46.0,8,7,52,7.4,0,10.4,87.5,6.5,2,0,0,0,,0,0,,0,0,0,RB
299,Calvin Ridley,2,5,0,0,0,0,281,2,0,8.02,2021,27,ATL,5,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,40.1,71.10,8.02,14.22,0,0,,0,0.0,52,31,281,9.1,2,56.2,59.6,5.4,2,2,0,0,,0,0,,0,0,12,WR
300,Demarcus Robinson,2,10,0,0,0,0,264,3,0,2.61,2021,27,KAN,17,10,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,44.4,69.40,2.61,4.08,0,0,,0,0.0,41,25,264,10.6,3,15.5,61.0,6.4,2,3,0,0,,0,0,,0,0,18,WR
301,John Ross,2,1,0,0,16,0,224,1,0,3.00,2021,26,NYG,10,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,30.0,41.00,3.00,4.10,1,16,16.0,0,1.6,20,11,224,20.4,1,22.4,55.0,11.2,2,1,0,0,,0,0,,0,0,6,WR
302,Kyle Rudolph,2,13,0,0,0,0,257,1,0,2.11,2021,32,NYG,16,13,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.7,59.70,2.11,3.73,0,0,,0,0.0,39,26,257,9.9,1,16.1,66.7,6.6,2,1,0,0,,0,0,,1,0,8,TE
303,Mohamed Sanu,2,0,0,0,0,0,177,0,0,2.21,2021,32,SFO,8,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,17.7,32.70,2.21,4.09,0,0,,0,0.0,24,15,177,11.8,0,22.1,62.5,7.4,2,0,0,0,,0,0,,0,0,0,WR
304,Ricky Seals-Jones,2,6,0,0,0,0,271,2,0,3.01,2021,26,WAS,13,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.1,69.10,3.01,5.32,0,0,,0,0.0,49,30,271,9.0,2,20.8,61.2,5.5,2,2,0,0,,0,0,,0,0,12,TE
305,Tajae Sharpe,2,7,0,0,0,0,230,0,0,1.53,2021,27,ATL,15,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,23.0,48.00,1.53,3.20,0,0,,0,0.0,37,25,230,9.2,0,15.3,67.6,6.2,2,0,0,0,,0,0,,0,0,0,WR
306,Cam Sims,2,3,0,0,7,0,211,2,0,2.41,2021,26,WAS,14,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.8,48.80,2.41,3.49,1,7,7.0,0,0.5,23,15,211,14.1,2,15.1,65.2,9.2,2,2,0,0,,0,0,,0,0,12,WR
307,Geno Smith,2,3,702,5,42,1,0,0,0,13.58,2021,31,SEA,4,3,65,95,30,68.4,702,5,1,,5.3,1.1,103.0,13,117,12.04,7.4,7.97,5.93,10.8,175.5,1,2,0,,,54.3,54.28,13.58,13.57,9,42,4.7,1,10.5,0,0,0,,0,0.0,,,2,1,0,0,,0,0,,0,0,6,QB
308,Geoff Swaim,2,16,0,0,0,0,210,3,0,2.44,2021,28,TEN,16,16,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.0,70.00,2.44,4.38,0,0,,0,0.0,40,31,210,6.8,3,13.1,77.5,5.3,2,3,0,0,,0,0,,0,0,18,TE
309,Tyrod Taylor,2,6,966,5,151,3,0,0,0,13.62,2021,32,HOU,6,6,91,150,59,60.7,966,5,5,,3.3,3.3,76.7,13,119,7.98,6.4,5.61,4.43,10.6,161.0,2,4,0,,,81.7,81.74,13.62,13.62,19,151,7.9,3,25.2,0,0,0,,0,0.0,,,2,3,0,0,,0,0,,0,0,18,QB
310,Logan Thomas,2,6,0,0,0,0,196,3,0,5.93,2021,30,WAS,6,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,35.6,53.60,5.93,8.93,0,0,,0,0.0,25,18,196,10.9,3,32.7,72.0,7.8,2,3,0,0,,0,0,,0,0,18,TE
311,Robert Tonyan,2,5,0,0,0,0,204,2,0,4.05,2021,27,GNB,8,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.4,50.40,4.05,6.30,0,0,,0,0.0,29,18,204,11.3,2,25.5,62.1,7.0,2,2,0,0,,0,0,,0,0,12,TE
312,Adam Trautman,2,10,0,0,0,0,263,2,0,2.79,2021,24,NOR,13,10,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.3,63.30,2.79,4.87,0,0,,0,0.0,43,27,263,9.7,2,20.2,62.8,6.1,2,2,0,0,,0,0,,0,0,12,TE
313,James Washington,2,2,0,0,13,0,285,2,0,2.79,2021,25,PIT,15,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,41.8,65.80,2.79,4.39,2,13,6.5,0,0.9,44,24,285,11.9,2,19.0,54.5,6.5,2,2,0,0,,0,0,,0,0,12,WR
314,Antoine Wesley,2,4,0,0,0,0,208,3,0,2.59,2021,24,ARI,15,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,38.8,57.80,2.59,3.85,0,0,,0,0.0,32,19,208,10.9,3,13.9,59.4,6.5,2,3,0,0,,0,0,,0,0,18,WR
315,Damien Williams,2,2,0,0,164,2,103,1,0,3.73,2021,29,CHI,12,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,44.7,60.70,3.73,5.06,40,164,4.1,2,13.7,23,16,103,6.4,1,8.6,69.6,4.5,2,3,0,0,,0,0,,0,0,18,RB
316,Maxx Williams,2,5,0,0,0,0,193,1,0,5.06,2021,27,ARI,5,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,25.3,41.30,5.06,8.26,0,0,,0,0.0,17,16,193,12.1,1,38.6,94.1,11.4,2,1,0,0,,0,0,,0,0,6,TE
317,Ty'Son Williams,2,3,0,0,185,1,84,0,0,2.53,2021,25,BAL,13,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.9,41.90,2.53,3.22,35,185,5.3,1,14.2,12,9,84,9.3,0,6.5,75.0,7.0,2,1,0,0,,0,0,,0,0,6,RB
318,Albert Wilson,2,5,0,0,17,0,213,0,0,1.64,2021,29,MIA,14,5,0,1,1,0.0,0,0,0,,0.0,0.0,39.6,1,1,50.00,0.0,0.00,-0.50,,0.0,,,,,,23.0,48.00,1.64,3.43,4,17,4.3,0,1.2,39,25,213,8.5,0,15.2,64.1,5.5,2,0,0,0,,0,0,,0,0,0,WR
319,Jeff Wilson,2,4,0,0,294,2,31,0,0,4.94,2021,26,SFO,9,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,44.5,51.50,4.94,5.72,79,294,3.7,2,32.7,8,7,31,4.4,0,3.4,87.5,3.9,2,2,0,0,,0,0,,0,0,12,RB
320,Brandon Zylstra,2,3,0,0,0,0,250,1,0,2.38,2021,28,CAR,13,3,0,1,1,0.0,0,0,0,,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,,,,,,31.0,49.00,2.38,3.77,0,0,,0,0.0,25,18,250,13.9,1,19.2,72.0,10.0,2,1,0,0,,0,0,,0,0,6,WR
321,Tavon Austin,1,3,0,0,21,0,213,1,0,2.11,2021,31,JAX,13,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,27.4,51.40,2.11,3.95,3,21,7.0,0,1.6,37,24,213,8.9,1,16.4,64.9,5.8,1,1,0,0,,0,0,,0,0,6,WR
322,Blake Bell,1,5,0,0,10,0,87,0,0,0.61,2021,30,KAN,16,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,9.7,18.70,0.61,1.17,4,10,2.5,0,0.6,13,9,87,9.7,0,5.4,69.2,6.7,1,0,0,0,,0,0,,0,0,0,TE
323,Eno Benjamin,1,0,0,0,118,1,42,0,0,2.44,2021,22,ARI,9,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.0,28.00,2.44,3.11,34,118,3.5,1,13.1,7,6,42,7.0,0,4.7,85.7,6.0,1,1,0,0,,0,0,,0,0,6,RB
324,Trinity Benson,1,2,0,0,0,0,103,0,0,1.29,2021,24,DET,8,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,10.3,20.30,1.29,2.54,0,0,,0,0.0,22,10,103,10.3,0,12.9,45.5,4.7,1,0,0,0,,0,0,,0,0,0,WR
325,Giovani Bernard,1,0,0,0,58,0,123,3,0,3.01,2021,30,TAM,12,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.1,59.10,3.01,4.93,8,58,7.3,0,4.8,29,23,123,5.3,3,10.3,79.3,4.2,1,3,0,0,,0,0,,0,0,18,RB
326,Ja'Marcus Bradley,1,0,0,0,0,0,64,0,0,1.28,2021,25,CLE,5,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.4,10.40,1.28,2.08,0,0,,0,0.0,4,4,64,16.0,0,12.8,100.0,16.0,1,0,0,0,,0,0,,0,0,0,WR
327,Malcolm Brown,1,3,0,0,125,1,10,0,0,2.79,2021,28,MIA,7,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.5,22.50,2.79,3.21,33,125,3.8,1,17.9,5,3,10,3.3,0,1.4,60.0,2.0,1,1,0,0,,0,0,,0,0,6,RB
328,Pharaoh Brown,1,12,0,0,0,0,171,0,0,1.01,2021,27,HOU,15,12,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,15.1,38.10,1.01,2.54,0,0,,0,0.0,34,23,171,7.4,0,11.4,67.6,5.0,1,0,0,0,,0,0,,0,0,0,TE
329,DJ Chark,1,4,0,0,0,0,154,2,0,6.85,2021,25,JAX,4,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,27.4,34.40,6.85,8.60,0,0,,0,0.0,22,7,154,22.0,2,38.5,31.8,7.0,1,2,0,0,,0,0,,0,0,12,WR
330,Corey Clement,1,0,0,0,140,0,29,1,0,1.35,2021,27,DAL,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.9,28.90,1.35,1.70,33,140,4.2,0,8.2,7,6,29,4.8,1,1.7,85.7,4.1,1,1,0,0,,0,0,,0,0,6,RB
331,Phillip Dorsett,1,0,0,0,0,0,110,0,0,1.83,2021,29,HOUJAXSEA,6,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,11.0,18.00,1.83,3.00,1,0,0.0,0,0.0,14,7,110,15.7,0,18.3,50.0,7.9,1,0,0,0,,0,0,,0,0,0,WR
332,Eric Ebron,1,3,0,0,1,1,84,1,0,2.56,2021,28,PIT,8,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,20.5,32.50,2.56,4.06,1,1,1.0,1,0.1,18,12,84,7.0,1,10.5,66.7,4.7,1,2,0,0,,0,0,,0,0,12,TE
333,D'Wayne Eskridge,1,0,0,0,59,0,64,1,0,1.83,2021,24,SEA,10,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,18.3,28.30,1.83,2.83,4,59,14.8,0,5.9,20,10,64,6.4,1,6.4,50.0,3.2,1,1,0,0,,0,0,,0,0,6,WR
334,Joe Flacco,1,1,338,3,3,0,0,0,0,11.90,2021,36,NYJ,2,1,27,42,15,64.3,338,3,0,,7.1,0.0,113.0,2,13,4.55,8.0,9.48,8.75,12.5,169.0,0,1,0,,,23.8,23.82,11.90,11.91,2,3,1.5,0,1.5,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
335,Nick Foles,1,1,250,1,8,0,0,0,0,16.80,2021,32,CHI,1,1,24,35,11,68.6,250,1,0,,2.9,0.0,98.5,4,21,10.26,7.1,7.71,6.38,10.4,250.0,1,0,0,1,1,16.8,16.80,16.80,16.80,4,8,2.0,0,8.0,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
336,Isaiah Ford,1,2,0,0,0,0,161,2,0,2.16,2021,25,MIA,13,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,28.1,40.10,2.16,3.08,0,0,,0,0.0,17,12,161,13.4,2,12.4,70.6,9.5,1,2,0,0,,0,0,,0,0,12,WR
337,Jake Fromm,1,2,210,1,65,0,0,0,0,3.63,2021,23,NYG,3,2,27,60,33,45.0,210,1,3,1,1.7,5.0,38.9,6,33,9.09,3.5,1.58,0.94,7.8,70.0,0,2,0,,,10.9,10.90,3.63,3.63,8,65,8.1,0,21.7,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
338,Wayne Gallman,1,0,0,0,104,0,21,0,0,1.56,2021,27,ATLMIN,8,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,12.5,13.50,1.56,1.69,28,104,3.7,0,13.0,3,1,21,21.0,0,2.6,33.3,7.0,1,0,0,0,,0,0,,0,0,0,RB
339,Zach Gentry,1,12,0,0,0,0,167,0,0,0.98,2021,25,PIT,17,12,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,16.7,35.70,0.98,2.10,0,0,,0,0.0,25,19,167,8.8,0,9.8,76.0,6.7,1,0,0,0,,0,0,,0,0,0,TE
340,Garrett Gilbert,1,1,194,0,0,0,0,0,0,7.80,2021,30,WAS,1,1,20,31,11,64.5,194,0,0,,0.0,0.0,81.9,2,20,6.06,6.3,6.26,5.27,9.7,194.0,0,1,0,,,7.8,7.76,7.80,7.76,0,0,,0,0.0,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
